grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
313,5,43,926248.0961,1940776.538,1,45.758633,14.571287,26.487305,4
314,5,44,926268.0961,1940776.538,1,42.983986,12.753256,37.802917,4
315,5,45,926288.0961,1940776.538,0,40.209335,10.577867,47.97885,0
316,5,46,926308.0961,1940776.538,1,37.434685,8.672229,62.18033,4
317,5,47,926328.0961,1940776.538,1,34.813465,6.5101633,74.79291,4
318,5,48,926348.0961,1940776.538,1,33.029907,6.0523663,57.253845,4
319,5,49,926368.0961,1940776.538,1,31.246351,7.0144444,46.450928,4
320,5,50,926388.0961,1940776.538,1,29.462793,8.155875,38.480286,4
321,5,51,926408.0961,1940776.538,0,27.679237,9.052448,28.804077,0
322,5,52,926428.0961,1940776.538,0,26.39222,8.04412,24.144012,0
323,5,53,926448.0961,1940776.538,0,25.366962,6.323584,27.5542,0
324,6,0,925388.0961,1940756.538,0,18.451117,1.7917829,103.49829,0
325,6,1,925408.0961,1940756.538,0,17.842745,1.6507316,107.08258,0
326,6,2,925428.0961,1940756.538,0,17.349226,0.7283223,134.93283,0
327,6,3,925448.0961,1940756.538,0,17.482765,0.5119956,228.34692,0
328,6,4,925468.0961,1940756.538,0,17.616306,0.41708553,246.52338,0
329,6,5,925488.0961,1940756.538,0,17.749847,0.38264444,271.1938,0
330,6,6,925508.0961,1940756.538,0,17.883389,0.6308815,286.7767,0
331,6,7,925528.0961,1940756.538,0,18.171556,0.9684129,283.3584,0
332,6,8,925548.0961,1940756.538,0,18.541239,1.0768449,280.46375,0
333,6,9,925568.0961,1940756.538,0,18.910921,1.0720879,278.98312,0
334,6,10,925588.0961,1940756.538,0,19.280603,1.2305193,276.49652,0
335,6,11,925608.0961,1940756.538,0,19.7646,2.281743,272.62097,0
336,6,12,925628.0961,1940756.538,0,20.872736,3.1715,270.59726,0
337,6,13,925648.0961,1940756.538,0,21.98087,3.1715572,269.31046,0
338,6,14,925668.0961,1940756.538,0,23.089005,3.1732132,268.02426,0
339,6,15,925688.0961,1940756.538,0,24.19714,3.8013616,267.27765,0
340,6,16,925708.0961,1940756.538,0,25.743757,4.7517853,268.90573,0
